Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
8,750240,750237,750242,750231,749884
7,750480,750456,750462,750452,750105
10,750650,750676,750682,750673,750325
9,750900,750895,750901,750895,750545
12,751110,751115,751121,751116,750766
11,751310,751334,751341,751337,750986
4,751580,751553,751561,751559,751207
1,751820,751773,751781,751780,751427
3,752010,751992,752001,752001,751647
2,752210,752212,752221,752222,751868
5,752420,752431,752441,752444,752088
6,752650,752651,752661,752665,752309
7,752860,752870,752881,752886,752529
8,753080,753089,753101,753108,752749
9,753280,753309,753321,753329,752970
10,753500,753528,753541,753550,753190
11,753730,753748,753761,753771,753411
12,753990,753967,753980,753993,753631
1,754440,754406,754424,754408,754072
4,754660,754627,754644,754630,754292
2,754890,754849,754864,754851,754513
3,755050,755070,755084,755073,754733
6,755290,755292,755304,755295,754954
5,755520,755513,755524,755516,755174
8,755730,755735,755744,755738,755394
7,755950,755956,755964,755959,755615
10,756140,756178,756185,756181,755835
9,756380,756399,756405,756403,756056
12,756650,756621,756625,756624,756276
11,756870,756842,756845,756846,756496
4,757050,757064,757065,757067,756717
1,757310,757285,757285,757289,756937
2,757520,757507,757505,757511,757158
6,757700,757728,757725,757732,757378
3,757940,757950,757945,757954,757599
8,758190,758171,758165,758176,757819
5,758390,758392,758385,758397,758039
10,758570,758614,758605,758619,758260
7,758860,758835,758825,758840,758480
12,759050,759057,759045,759062,758701
9,759290,759278,759265,759284,758921
11,759520,759500,759486,759505,759141
1,759960,759929,759930,759920,759582
4,760180,760150,760151,760142,759803
6,760360,760370,760371,760363,760023
2,760590,760591,760591,760584,760243
8,760830,760811,760811,760806,760464
3,761050,761032,761031,761027,760684
10,761250,761252,761252,761249,760905
5,761470,761473,761472,761470,761125
12,761670,761693,761692,761691,761346
7,761860,761914,761912,761913,761566
11,762120,762134,762132,762134,761786
9,762350,762355,762353,762356,762007
1,762620,762575,762573,762577,762227
4,762840,762796,762793,762798,762448
2,763030,763016,763013,763020,762668
6,763220,763237,763233,763241,762888
3,763430,763457,763453,763463,763109
8,763700,763678,763674,763684,763329
5,763880,763898,763894,763905,763550
10,764080,764119,764114,764127,763770
7,764360,764339,764334,764348,763991
12,764550,764560,764554,764569,764211
9,764770,764780,764775,764791,764431
11,765020,765001,764995,765012,764652
4,765440,765427,765433,765420,765093
1,765670,765648,765654,765642,765313
6,765890,765869,765874,765863,765533
2,766120,766089,766094,766084,765754
8,766310,766310,766314,766305,765974
3,766490,766530,766534,766526,766195
10,766710,766751,766754,766747,766415
5,766920,766971,766975,766969,766635
12,767170,767192,767195,767190,766856
7,767380,767412,767415,767411,767076
11,767630,767633,767635,767632,767297
9,767880,767854,767855,767853,767517
1,768120,768074,768075,768074,767738
4,768270,768295,768296,768295,767958
6,768550,768515,768516,768517,768178
8,768780,768736,768736,768738,768399
2,768960,768956,768956,768959,768619
10,769160,769177,769176,769180,768840
3,769400,769397,769396,769401,769060
12,769610,769618,769616,769622,769280
5,769840,769839,769837,769844,769501
11,770040,770059,770057,770065,769721
7,770300,770280,770277,770286,769942
9,770490,770500,770497,770507,770162
4,770880,770923,770934,770916,770603
1,771120,771144,771154,771137,770823
8,771370,771364,771374,771359,771044
6,771590,771585,771594,771580,771264
10,771830,771806,771814,771801,771485
2,772010,772027,772034,772023,771705
12,772280,772248,772255,772244,771925
3,772450,772469,772475,772465,772146
11,772690,772690,772695,772687,772366
5,772910,772911,772915,772908,772587
9,773120,773132,773135,773130,772807
7,773360,773353,773355,773351,773027
4,773580,773574,773575,773572,773248
8,773810,773795,773795,773794,773468
1,774050,774016,774015,774015,773689
6,774220,774237,774236,774236,773909
2,774440,774457,774456,774458,774129
10,774650,774678,774676,774679,774350
3,774900,774899,774896,774901,774570
12,775090,775120,775116,775122,774791
5,775340,775341,775336,775343,775011
11,775520,775562,775556,775565,775232
7,775840,775783,775776,775786,775452
9,776030,776004,775996,776007,775672
8,776440,776431,776438,776428,776113
4,776690,776652,776658,776649,776334
6,776900,776873,776878,776870,776554
1,777110,777094,777098,777091,776774
10,777290,777314,777318,777312,776995
2,777520,777535,777538,777533,777215
12,777760,777756,777759,777754,777436
3,777960,777976,777979,777975,777656
11,778170,778197,778199,778196,777877
5,778390,778418,778419,778417,778097
9,778620,778638,778639,778638,778317
7,778890,778859,778859,778859,778538
8,779110,779080,779080,779081,778758
4,779300,779300,779300,779302,778979
1,779530,779521,779520,779523,779199
6,779700,779742,779740,779744,779419
10,779970,779962,779960,779965,779640
12,780170,780183,780180,780186,779860
2,780390,780404,780400,780407,780081
11,780640,780625,780621,780628,780301
3,780870,780845,780841,780849,780521
9,781050,781066,781061,781070,780742
5,781280,781287,781281,781291,780962
7,781530,781507,781501,781512,781183
4,781890,781926,781932,781916,781624
8,782170,782146,782151,782137,781844
6,782360,782366,782371,782357,782064
1,782570,782586,782591,782578,782285
12,782830,782806,782811,782798,782505
10,783010,783026,783031,783019,782726
11,783260,783245,783251,783240,782946
2,783460,783465,783471,783460,783166
9,783680,783685,783691,783681,783387
3,783880,783905,783910,783901,783607
7,784110,784125,784130,784122,783828
5,784320,784345,784350,784343,784048
8,784590,784565,784570,784563,784268
4,784760,784785,784790,784784,784489
6,785000,785005,785010,785004,784709
12,785260,785225,785230,785225,784930
1,785460,785445,785450,785446,785150
10,785700,785664,785669,785666,785371
2,785850,785884,785889,785887,785591
11,786100,786104,786109,786107,785811
3,786330,786324,786329,786328,786032
9,786520,786544,786549,786549,786252
5,786740,786764,786769,786769,786473
7,787020,786984,786989,786990,786693
4,787410,787406,787419,787403,787134
8,787620,787626,787639,787623,787354
12,787880,787846,787858,787844,787575
6,788070,788066,788078,788064,787795
10,788280,788287,788298,788284,788015
1,788510,788507,788517,788505,788236
11,788730,788727,788737,788725,788456
2,788940,788947,788957,788946,788677
9,789130,789168,789176,789166,788897
3,789370,789388,789396,789386,789118
7,789590,789608,789615,789607,789338
5,789810,789829,789835,789827,789558
4,790020,790049,790055,790048,789779
12,790280,790269,790274,790268,789999
8,790520,790489,790494,790489,790220
6,790680,790710,790714,790709,790440
1,790950,790930,790933,790929,790660
10,791120,791150,791153,791150,790881
11,791380,791370,791373,791370,791101
9,791620,791591,791592,791591,791322
2,791770,791811,791812,791811,791542
7,792060,792031,792032,792031,791763
3,792260,792251,792251,792252,791983
5,792500,792472,792471,792472,792203
12,792900,792883,792898,792874,792644
4,793060,793103,793118,793095,792865
6,793290,793323,793337,793315,793085
8,793540,793543,793557,793536,793305
10,793790,793764,793776,793757,793526
1,794010,793984,793995,793977,793746
9,794190,794204,794215,794198,793967
11,794410,794424,794434,794419,794187
7,794630,794645,794654,794639,794407
2,794860,794865,794873,794860,794628
5,795060,795085,795092,795081,794848
3,795280,795305,795312,795301,795069
4,795510,795526,795531,795522,795289
12,795770,795746,795750,795743,795510
8,795930,795966,795970,795963,795730
6,796150,796186,796189,796184,795950
10,796370,796407,796409,796405,796171
9,796650,796627,796628,796625,796391
1,796870,796847,796847,796846,796612
11,797060,797067,797067,797067,796832
2,797270,797288,797286,797287,797052
7,797550,797508,797505,797508,797273
3,797740,797728,797725,797729,797493
5,797990,797948,797944,797949,797714
12,798370,798368,798385,798365,798154
4,798600,798589,798604,798587,798375
6,798810,798810,798824,798808,798595
8,799050,799031,799043,799029,798816
9,799230,799252,799263,799250,799036
10,799460,799473,799482,799471,799257
11,799710,799694,799702,799692,799477
1,799910,799915,799921,799913,799697
7,800160,800136,800140,800134,799918
2,800350,800357,800360,800356,800138
5,800550,800578,800579,800577,800359
3,800750,800799,800799,800798,800579
12,800990,801019,801018,801019,800799
6,801240,801240,801238,801240,801020
4,801460,801461,801457,801461,801240
9,801670,801682,801677,801682,801461
8,801940,801903,801896,801903,801681
10,802080,802124,802116,802125,801901
1,802360,802345,802335,802346,802122
11,802590,802566,802555,802567,802342
7,802830,802787,802774,802788,802563
5,803040,803008,802994,803009,802783
2,803210,803229,803213,803230,803004
3,803440,803450,803433,803451,803224
6,803880,803868,803877,803868,803665
12,804090,804089,804096,804089,803885
9,804300,804309,804316,804309,804106
4,804540,804530,804536,804530,804326
10,804740,804751,804755,804751,804546
8,804980,804972,804975,804971,804767
11,805230,805192,805195,805192,804987
1,805420,805413,805414,805413,805208
5,805590,805634,805634,805633,805428
7,805830,805854,805854,805854,805649
3,806060,806075,806073,806074,805869
2,806290,806296,806293,806295,806089
12,806530,806516,806513,806516,806310
6,806710,806737,806732,806736,806530
4,807010,806958,806952,806957,806751
9,807170,807178,807172,807178,806971
8,807390,807399,807391,807398,807191
10,807580,807620,807611,807619,807412
11,807840,807840,807831,807840,807632
5,808060,808061,808050,808060,807853
1,808300,808282,808270,808281,808073
7,808520,808502,808490,808501,808293
2,808710,808723,808709,808722,808514
3,808960,808944,808929,808943,808734
6,809330,809354,809360,809343,809175
12,809590,809573,809580,809564,809396
9,809770,809793,809799,809784,809616
4,810020,810013,810018,810004,809836
10,810200,810232,810238,810225,810057
8,810470,810452,810457,810445,810277
5,810640,810672,810677,810665,810498
11,810920,810891,810896,810886,810718
7,811100,811111,811116,811106,810938
1,811360,811331,811335,811327,811159
3,811550,811551,811555,811547,811379
2,811800,811770,811774,811767,811600
6,811950,811990,811994,811988,811820
9,812200,812210,812213,812208,812040
12,812410,812429,812432,812428,812261
10,812620,812649,812652,812649,812481
4,812870,812869,812871,812869,812702
5,813080,813088,813091,813090,812922
8,813300,813308,813310,813310,813143
11,813520,813528,813530,813530,813363
1,813760,813748,813749,813751,813583
7,813990,813967,813969,813971,813804
2,814180,814187,814188,814191,814024
3,814430,814407,814408,814412,814245
9,814790,814819,814843,814826,814685
6,815060,815041,815062,815046,814906
10,815220,815262,815282,815267,815126
12,815500,815483,815501,815487,815347
5,815690,815705,815721,815708,815567
4,815930,815926,815940,815928,815787
11,816150,816147,816160,816149,816008
8,816360,816369,816379,816370,816228
7,816610,816590,816599,816590,816449
1,816810,816811,816818,816811,816669
3,817040,817032,817038,817031,816890
2,817270,817254,817257,817252,817110
6,817440,817475,817477,817472,817330
9,817650,817696,817696,817693,817551
12,817920,817918,817915,817914,817771
10,818100,818139,818135,818134,817992
4,818340,818360,818354,818355,818212
5,818560,818582,818574,818575,818432
8,818770,818803,818793,818796,818653
11,819030,819024,819013,819016,818873
7,819300,819246,819232,819237,819094
3,819490,819467,819452,819457,819314
1,819740,819688,819671,819678,819535
2,819920,819910,819891,819899,819755
9,820280,820308,820325,820301,820196
6,820490,820529,820545,820522,820416
10,820740,820750,820764,820743,820637
12,820990,820971,820984,820964,820857
5,821140,821192,821203,821185,821077
4,821400,821413,821423,821407,821298
11,821660,821634,821642,821628,821518
8,821880,821855,821861,821849,821739
3,822070,822076,822081,822070,821959
7,822290,822297,822300,822291,822179
2,822490,822518,822520,822512,822400
1,822700,822738,822739,822733,822620
9,822940,822959,822959,822954,822841
10,823180,823180,823178,823175,823061
6,823380,823401,823398,823397,823282
5,823630,823622,823617,823618,823502
12,823850,823843,823836,823839,823722
11,824090,824064,824056,824060,823943
4,824260,824285,824275,824281,824163
3,824480,824506,824495,824502,824384
8,824730,824727,824714,824723,824604
7,824990,824948,824934,824944,824824
1,825140,825169,825153,825165,825045
2,825450,825390,825373,825387,825265
10,825810,825802,825822,825809,825706
9,826070,826024,826042,826031,825926
5,826260,826246,826262,826252,826147
6,826440,826468,826482,826474,826367
11,826650,826690,826701,826695,826588
12,826910,826912,826921,826916,826808
3,827130,827134,827141,827138,827029
4,827360,827356,827361,827359,827249
7,827570,827579,827581,827581,827469
8,827820,827801,827801,827802,827690
2,827990,828023,828020,828023,827910
1,828220,828245,828240,828245,828131
9,828460,828467,828460,828466,828351
10,828690,828689,828680,828688,828571
6,828870,828911,828900,828909,828792
5,829130,829133,829120,829130,829012
12,829380,829355,829339,829352,829233
11,829560,829578,829559,829573,829453
4,829830,829800,829779,829795,829673
3,830040,830022,829999,830016,829894
8,830240,830244,830219,830237,830114
7,830490,830466,830439,830459,830335
2,830670,830688,830658,830680,830555
1,830940,830910,830878,830902,830776
10,831280,831314,831321,831307,831216
9,831530,831535,831541,831528,831437
5,831730,831755,831761,831749,831657
6,831940,831976,831981,831970,831878
11,832180,832197,832201,832192,832098
12,832420,832418,832420,832413,832318
3,832660,832639,832640,832634,832539
4,832900,832859,832860,832856,832759
7,833100,833080,833080,833077,832980
8,833340,833301,833300,833298,833200
1,833530,833522,833520,833519,833421
2,833810,833743,833740,833741,833641
10,833910,833963,833960,833962,833861
5,834170,834184,834180,834183,834082
9,834400,834405,834400,834404,834302
11,834620,834626,834620,834626,834523
6,834840,834847,834840,834847,834743
3,835040,835067,835060,835068,834963
12,835300,835288,835280,835289,835184
7,835550,835509,835500,835511,835404
4,835690,835730,835720,835732,835625
8,835930,835951,835940,835953,835845
2,836130,836171,836160,836175,836065
1,836430,836392,836380,836396,836286
5,836830,836809,836823,836812,836727
10,837020,837030,837043,837033,836947
11,837270,837252,837263,837254,837168
9,837470,837473,837484,837475,837388
3,837710,837694,837704,837697,837608
6,837880,837916,837924,837918,837829
7,838150,838137,838144,838139,838049
12,838400,838358,838364,838361,838270
8,838600,838580,838584,838582,838490
4,838770,838801,838804,838803,838710
1,839010,839022,839024,839024,838931
2,839260,839244,839244,839246,839151
10,839450,839465,839464,839467,839372
5,839680,839687,839684,839688,839592
9,839890,839908,839905,839909,839812
11,840120,840129,840125,840131,840033
6,840320,840351,840345,840352,840253
3,840570,840572,840565,840573,840474
12,840810,840793,840785,840794,840694
7,841080,841015,841005,841016,840915
8,841290,841236,841225,841237,841135
1,841500,841457,841445,841458,841355
4,841620,841679,841665,841680,841576
2,841850,841900,841885,841901,841796
5,842320,842309,842324,842307,842237
10,842530,842530,842544,842528,842457
11,842760,842751,842764,842749,842678
9,842970,842973,842984,842971,842898
3,843190,843194,843204,843192,843119
6,843390,843415,843424,843413,843339
7,843630,843636,843644,843635,843559
12,843870,843857,843864,843856,843780
1,844090,844079,844084,844077,844000
8,844290,844300,844304,844299,844221
2,844510,844521,844524,844520,844441
4,844750,844742,844744,844741,844662
5,844970,844963,844965,844963,844882
11,845160,845185,845185,845184,845102
10,845420,845406,845405,845405,845323
3,845620,845627,845625,845627,845543
9,845830,845848,845845,845848,845764
7,846100,846069,846065,846069,845984
6,846240,846291,846285,846291,846204
12,846490,846512,846505,846512,846425
8,846720,846733,846725,846733,846645
1,846990,846954,846945,846955,846866
4,847200,847176,847165,847176,847086
2,847410,847397,847385,847398,847307
11,847870,847811,847828,847816,847747
5,848010,848032,848048,848037,847968
3,848270,848254,848268,848258,848188
10,848460,848476,848489,848480,848409
7,848730,848697,848709,848701,848629
9,848910,848919,848929,848922,848849
12,849170,849141,849149,849144,849070
6,849330,849362,849369,849365,849290
1,849590,849584,849590,849586,849511
8,849810,849806,849810,849808,849731
2,849980,850028,850030,850029,849951
4,850230,850249,850250,850250,850172
5,850460,850471,850470,850471,850392
11,850690,850693,850691,850693,850613
10,850890,850914,850911,850914,850833
3,851090,851136,851131,851135,851054
9,851340,851358,851351,851357,851274
7,851640,851579,851571,851578,851494
12,851840,851801,851792,851799,851715
1,852030,852023,852012,852021,851935
6,852230,852245,852232,852242,852156
8,852470,852466,852452,852463,852376
4,852670,852688,852672,852685,852596
2,852950,852910,852893,852906,852817
11,853330,853316,853328,853314,853258
5,853540,853537,853548,853535,853478
3,853780,853758,853768,853756,853698
10,853990,853979,853988,853977,853919
7,854190,854200,854208,854198,854139
9,854420,854420,854429,854419,854360
1,854630,854641,854649,854640,854580
12,854830,854862,854869,854861,854801
8,855060,855083,855089,855082,855021
6,855280,855304,855309,855303,855241
2,855520,855525,855529,855524,855462
4,855780,855746,855749,855745,855682
11,855940,855967,855969,855965,855903
3,856180,856187,856189,856186,856123
5,856410,856408,856409,856407,856343
7,856650,856629,856629,856628,856564
10,856850,856850,856850,856849,856784
9,857070,857071,857070,857070,857005
12,857290,857292,857290,857291,857225
1,857520,857513,857510,857512,857445
8,857690,857733,857730,857733,857666
2,857970,857954,857950,857954,857886
6,858170,858175,858170,858175,858107
4,858430,858396,858390,858396,858327
3,858820,858809,858824,858808,858768
11,859040,859029,859044,859029,858988
7,859270,859250,859263,859249,859209
5,859500,859471,859483,859470,859429
9,859640,859691,859703,859691,859650
10,859920,859912,859923,859912,859870
1,860160,860133,860143,860133,860090
12,860360,860354,860363,860354,860311
2,860550,860574,860583,860575,860531
8,860760,860795,860803,860795,860752
4,861010,861016,861023,861016,860972
6,861250,861236,861243,861237,861193
11,861500,861457,861463,861458,861413
3,861670,861678,861683,861679,861633
5,861910,861899,861902,861900,861854
7,862120,862119,862122,862120,862074
9,862300,862340,862342,862341,862295
1,862570,862561,862562,862562,862515
10,862750,862781,862782,862783,862735
12,862950,863002,863002,863004,862956
8,863230,863223,863222,863225,863176
2,863450,863444,863442,863446,863397
6,863690,863664,863662,863666,863617
4,863920,863885,863882,863887,863837
3,864350,864295,864314,864294,864278
11,864470,864516,864534,864515,864499
7,864770,864737,864754,864736,864719
5,864950,864958,864974,864957,864940
1,865210,865179,865193,865178,865160
9,865370,865400,865413,865399,865380
12,865600,865621,865633,865620,865601
10,865820,865842,865853,865841,865821
2,866040,866063,866072,866062,866042
8,866260,866284,866292,866283,866262
4,866510,866504,866512,866504,866482
6,866690,866725,866732,866725,866703
3,866940,866946,866951,866946,866923
7,867200,867167,867171,867167,867144
11,867400,867388,867391,867388,867364
5,867630,867609,867611,867609,867584
9,867820,867830,867831,867830,867805
1,868070,868051,868050,868051,868025
12,868250,868272,868270,868272,868246
2,868490,868493,868490,868493,868466
10,868710,868714,868710,868714,868687
4,868970,868935,868929,868935,868907
8,869170,869156,869149,869156,869127
6,869360,869377,869369,869377,869348
7,869830,869789,869808,869792,869789
3,870010,870010,870028,870013,870009
5,870220,870231,870248,870234,870229
11,870460,870453,870467,870455,870450
1,870710,870674,870687,870676,870670
9,870890,870895,870907,870897,870891
2,871060,871117,871127,871118,871111
12,871320,871338,871347,871340,871331
4,871580,871559,871566,871561,871552
10,871770,871781,871786,871782,871772
6,871970,872002,872006,872003,871993
8,872220,872223,872226,872224,872213
3,872400,872445,872446,872445,872434
7,872690,872666,872665,872666,872654
5,872920,872887,872885,872887,872874
1,873130,873109,873105,873108,873095
11,873330,873330,873325,873329,873315
9,873530,873551,873545,873550,873536
12,873760,873773,873764,873771,873756
2,873990,873994,873984,873992,873976
10,874260,874215,874204,874213,874197
4,874440,874436,874424,874434,874417
8,874640,874658,874644,874655,874638
6,874890,874879,874863,874876,874858
7,875310,875285,875300,875276,875299
3,875460,875506,875520,875498,875519
1,875740,875727,875740,875720,875740
5,875940,875948,875960,875941,875960
9,876140,876169,876179,876163,876181
11,876390,876390,876399,876384,876401
2,876620,876611,876619,876606,876621
12,876850,876832,876839,876827,876842
4,877030,877053,877058,877049,877062
10,877280,877274,877278,877271,877283
6,877500,877494,877498,877492,877503
8,877750,877715,877718,877714,877723
7,877990,877936,877938,877935,877944
3,878110,878157,878157,878157,878164
5,878350,878378,878377,878379,878385
1,878610,878599,878597,878600,878605
9,878790,878820,878817,878822,878826
2,879030,879041,879036,879043,879046
11,879260,879262,879256,879265,879266
4,879480,879483,879476,879486,879487
12,879680,879704,879696,879708,879707
6,879900,879925,879916,879930,879928
10,880160,880146,880135,880151,880148
8,880420,880367,880355,880373,880368
3,880850,880790,880809,880801,880809
7,881090,881013,881029,881023,881030
1,881260,881235,881249,881244,881250
5,881440,881457,881470,881466,881470
2,881660,881680,881690,881688,881691
9,881850,881902,881910,881909,881911
4,882100,882124,882130,882131,882132
11,882320,882346,882351,882353,882352
6,882560,882569,882571,882574,882573
12,882800,882791,882791,882796,882793
8,882960,883013,883011,883018,883013
10,883210,883236,883231,883240,883234
3,883480,883458,883452,883461,883454
1,883710,883680,883672,883683,883675
7,883990,883903,883892,883905,883895
5,884170,884125,884112,884126,884115
9,884320,884347,884333,884348,884336
2,884600,884569,884553,884570,884556
11,884810,884792,884773,884791,884777
4,885010,885014,884993,885013,884997
12,885230,885236,885214,885235,885217
6,885440,885459,885434,885456,885438
10,885630,885681,885654,885678,885658
8,885920,885903,885874,885900,885879
1,886330,886310,886314,886308,886320
3,886510,886530,886535,886529,886540
5,886740,886751,886755,886750,886760
7,886990,886972,886975,886970,886981
2,887190,887192,887195,887191,887201
9,887400,887413,887416,887412,887422
4,887620,887634,887636,887633,887642
11,887930,887855,887856,887853,887862
6,888090,888075,888076,888074,888083
12,888300,888296,888297,888295,888303
8,888490,888517,888517,888516,888524
10,888750,888737,888737,888736,888744
3,888930,888958,888957,888957,888965
1,889170,889179,889178,889178,889185
5,889360,889400,889398,889399,889405
2,889600,889620,889618,889619,889626
7,889830,889841,889838,889840,889846
4,890040,890062,890058,890061,890067
9,890250,890282,890279,890281,890287
6,890510,890503,890499,890502,890507
11,890760,890724,890719,890723,890728
8,890930,890945,890939,890944,890948
12,891180,891165,891160,891164,891169
10,891420,891386,891380,891385,891389
1,891830,891795,891807,891790,891830
3,892010,892015,892026,892010,892050
2,892250,892235,892246,892231,892271
5,892430,892455,892466,892451,892491
4,892680,892675,892686,892672,892712
7,892870,892895,892906,892892,892932
6,893130,893115,893126,893113,893152
9,893300,893335,893345,893333,893373
8,893550,893555,893565,893553,893593
11,893740,893775,893785,893774,893814
10,893980,893996,894005,893994,894034
12,894230,894216,894225,894215,894254
1,894490,894436,894445,894435,894475
2,894690,894656,894665,894656,894695
3,894880,894876,894884,894876,894916
4,895120,895096,895104,895097,895136
5,895310,895316,895324,895317,895356
6,895470,895536,895544,895537,895577
7,895730,895756,895764,895758,895797
8,895980,895976,895984,895978,896018
9,896160,896196,896204,896199,896238
10,896410,896417,896423,896419,896459
11,896660,896637,896643,896640,896679
12,896900,896857,896863,896860,896899
1,897320,897277,897291,897266,897340
2,897570,897497,897510,897487,897561
3,897740,897717,897730,897708,897781
4,897950,897936,897949,897929,898001
5,898150,898156,898169,898150,898222
6,898340,898376,898388,898371,898442
7,898560,898595,898608,898592,898663
8,898820,898815,898827,898813,898883
9,899000,899035,899047,899033,899103
10,899210,899255,899266,899254,899324
11,899470,899474,899485,899475,899544
12,899680,899694,899705,899696,899765
1,899970,899914,899924,899917,899985
2,900190,900133,900144,900138,900206
3,900360,900353,900363,900359,900426
4,900570,900573,900583,900580,900646
5,900810,900793,900802,900801,900867
6,900970,901012,901022,901022,901087
7,901250,901232,901241,901243,901308
8,901430,901452,901461,901464,901528
9,901670,901671,901680,901684,901748
10,901890,901891,901900,901905,901969
11,902060,902111,902119,902126,902189
12,902380,902331,902339,902347,902410
1,902780,902751,902782,902768,902851
2,902990,902973,903001,902989,903071
3,903200,903196,903221,903210,903291
4,903410,903418,903441,903431,903512
5,903640,903640,903660,903651,903732
6,903860,903862,903880,903872,903953
7,904090,904085,904100,904093,904173
8,904320,904307,904319,904314,904393
9,904510,904529,904539,904535,904614
10,904710,904752,904759,904756,904834
11,904970,904974,904979,904977,905055
12,905210,905196,905198,905198,905275
1,905410,905419,905418,905419,905495
2,905600,905641,905638,905640,905716
3,905880,905863,905857,905861,905936
4,906060,906085,906077,906082,906157
5,906290,906308,906297,906302,906377
6,906520,906530,906516,906523,906598
7,906780,906752,906736,906744,906818
8,906970,906975,906956,906965,907038
9,907190,907197,907175,907186,907259
10,907440,907419,907395,907407,907479
11,907650,907641,907615,907628,907700
12,907920,907864,907835,907849,907920
